global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,date_time
0.258,0.11,239.92,1.2,0.0,0.0,1.0,2010-07-30 14:30:00
0.356,0.094,246.46,1.6,0.0,0.0,1.0,2009-12-17 00:02:00
0.152,0.124,241.04,0.8,0.0,0.0,0.0,2008-08-19 15:58:00
1.212,0.08,233.99,5.2,0.0,0.0,17.0,2007-03-05 04:39:00
0.29,0.252,245.13,1.6,0.0,1.0,0.0,2009-08-28 23:13:00
3.848,0.084,242.87,15.8,39.0,0.0,18.0,2009-08-03 14:14:00
3.876,0.212,237.27,16.2,38.0,1.0,17.0,2009-08-24 21:37:00
1.536,0.066,240.83,6.4,0.0,1.0,18.0,2010-05-16 13:42:00
3.902,0.16,235.46,16.4,36.0,1.0,17.0,2010-04-11 09:56:00
0.356,0.072,240.55,1.6,0.0,0.0,1.0,2008-07-14 17:58:00
0.71,0.436,243.76,3.4,0.0,0.0,0.0,2009-11-11 13:03:00
3.972,0.19,240.22,16.4,0.0,0.0,18.0,2006-12-29 08:47:00
0.332,0.08,247.3,1.4,0.0,1.0,1.0,2010-02-15 16:06:00
2.652,0.152,241.32,11.0,0.0,1.0,19.0,2009-05-10 21:11:00
1.704,0.23,246.57,6.8,0.0,1.0,19.0,2010-01-16 15:41:00
0.362,0.084,245.59,1.4,0.0,0.0,1.0,2010-05-04 16:53:00
0.08,0.0,240.62,0.2,0.0,0.0,1.0,2008-09-08 18:24:00
1.836,0.078,240.64,7.6,0.0,0.0,18.0,2010-02-13 08:50:00
1.332,0.056,242.22,5.4,0.0,0.0,19.0,2010-04-16 18:19:00
1.454,0.104,244.01,6.0,0.0,0.0,18.0,2006-12-22 15:48:00
1.624,0.088,240.63,6.6,0.0,1.0,18.0,2007-12-31 20:26:00
0.746,0.082,239.38,3.0,0.0,0.0,0.0,2010-12-03 21:13:00
0.478,0.232,243.7,2.2,0.0,2.0,0.0,2009-04-19 08:35:00
0.404,0.138,235.85,1.8,0.0,0.0,0.0,2010-05-05 02:18:00
1.604,0.09,238.55,6.8,0.0,0.0,18.0,2009-05-30 16:33:00
2.066,0.1,237.01,8.6,0.0,0.0,28.0,2009-11-28 21:58:00
0.332,0.106,243.59,1.4,0.0,1.0,1.0,2010-10-30 09:00:00
0.206,0.094,240.81,0.8,0.0,0.0,1.0,2008-02-07 00:30:00
1.068,0.0,241.63,5.6,10.0,0.0,1.0,2009-05-10 22:35:00
0.366,0.112,247.7,1.4,0.0,0.0,1.0,2010-01-26 05:41:00
1.918,0.054,238.32,8.0,0.0,0.0,18.0,2008-01-26 17:16:00
0.408,0.244,243.29,2.0,0.0,0.0,1.0,2008-07-15 19:46:00
0.338,0.09,240.12,1.6,0.0,2.0,1.0,2009-08-06 13:20:00
0.298,0.066,246.12,1.2,0.0,2.0,0.0,2008-12-31 02:31:00
1.588,0.14,240.78,6.6,2.0,1.0,19.0,2010-02-10 15:53:00
3.646,0.084,234.86,15.4,36.0,1.0,18.0,2008-07-29 08:44:00
2.59,0.184,242.62,10.6,0.0,0.0,18.0,2007-11-30 20:15:00
0.204,0.0,244.7,0.8,0.0,0.0,0.0,2006-12-20 05:33:00
1.45,0.058,240.81,6.0,0.0,0.0,18.0,2009-05-20 08:04:00
0.47,0.048,242.11,1.8,0.0,0.0,1.0,2010-02-16 22:40:00
0.236,0.116,239.89,1.0,0.0,0.0,1.0,2008-06-18 05:32:00
0.202,0.07,236.18,1.0,0.0,0.0,0.0,2007-07-27 00:20:00
1.924,0.0,238.64,8.0,1.0,0.0,18.0,2007-12-21 08:33:00
0.426,0.06,239.04,1.8,0.0,0.0,0.0,2009-01-23 17:17:00
0.246,0.0,244.06,1.0,0.0,0.0,0.0,2009-02-24 04:37:00
0.718,0.196,241.63,3.6,0.0,0.0,1.0,2009-01-06 19:53:00
0.306,0.0,242.14,1.4,0.0,0.0,1.0,2009-05-13 12:45:00
4.126,0.29,234.92,17.6,0.0,1.0,17.0,2010-11-26 07:40:00
1.432,0.0,242.25,5.8,0.0,0.0,0.0,2009-09-12 17:30:00
0.396,0.344,241.76,2.0,0.0,1.0,1.0,2009-08-19 01:08:00
1.348,0.132,244.34,5.4,0.0,0.0,19.0,2009-05-08 16:24:00
0.424,0.232,247.08,2.0,0.0,0.0,0.0,2007-12-23 07:14:00
1.44,0.09,241.45,5.8,0.0,0.0,18.0,2008-09-02 09:36:00
1.458,0.118,240.12,6.0,1.0,0.0,17.0,2007-11-14 14:17:00
1.842,0.198,238.21,7.8,0.0,4.0,18.0,2009-04-13 09:14:00
1.556,0.088,242.5,6.4,0.0,0.0,18.0,2009-11-06 16:26:00
0.532,0.0,232.0,2.6,0.0,0.0,0.0,2007-05-19 12:17:00
2.186,0.248,238.43,10.0,0.0,0.0,18.0,2009-04-28 09:38:00
0.08,0.0,241.36,0.2,0.0,0.0,1.0,2008-08-25 12:37:00
1.488,0.202,240.32,6.2,0.0,0.0,17.0,2007-10-02 07:01:00
0.212,0.102,241.15,1.0,0.0,0.0,0.0,2007-06-25 05:23:00
2.102,0.0,235.01,9.0,0.0,1.0,1.0,2008-04-06 21:28:00
1.154,0.428,243.56,5.0,0.0,1.0,11.0,2010-04-24 13:26:00
0.208,0.218,242.66,1.2,0.0,1.0,0.0,2008-08-16 03:16:00
1.618,0.206,240.17,6.8,1.0,0.0,1.0,2008-09-25 21:40:00
1.498,0.08,232.48,6.4,0.0,0.0,17.0,2007-07-05 08:09:00
0.25,0.0,242.82,1.0,0.0,0.0,1.0,2010-06-03 05:46:00
0.194,0.112,236.34,1.0,0.0,0.0,0.0,2007-07-08 06:48:00
1.788,0.072,235.32,7.6,0.0,1.0,17.0,2007-04-26 20:08:00
1.374,0.068,240.61,5.6,0.0,0.0,18.0,2009-02-18 11:04:00
0.344,0.088,241.71,1.4,0.0,1.0,0.0,2007-07-10 09:36:00
0.474,0.056,236.92,2.2,0.0,1.0,1.0,2009-05-17 17:04:00
1.626,0.072,233.74,6.8,0.0,0.0,17.0,2007-03-17 10:49:00
0.366,0.23,240.55,1.8,0.0,0.0,1.0,2008-07-16 16:27:00
0.406,0.212,241.64,1.8,0.0,0.0,0.0,2007-05-11 04:21:00
0.59,0.208,234.5,2.6,0.0,0.0,0.0,2007-04-08 01:17:00
1.298,0.054,239.54,5.4,0.0,0.0,18.0,2008-10-20 11:27:00
1.044,0.614,244.47,5.0,2.0,0.0,0.0,2008-02-02 15:02:00
3.548,0.286,237.24,15.2,0.0,27.0,17.0,2007-01-31 12:48:00
0.158,0.0,241.86,0.6,0.0,0.0,0.0,2010-07-28 19:30:00
0.398,0.224,244.18,1.8,0.0,1.0,0.0,2009-02-14 05:20:00
0.224,0.114,239.23,1.0,0.0,0.0,0.0,2007-10-07 13:03:00
0.42,0.24,242.72,2.0,0.0,1.0,1.0,2010-07-03 14:16:00
0.324,0.268,243.49,1.6,0.0,2.0,0.0,2009-07-23 06:40:00
0.334,0.098,242.14,1.4,0.0,0.0,1.0,2009-10-14 01:36:00
0.666,0.15,244.42,3.0,0.0,6.0,1.0,2010-10-24 15:40:00
1.328,0.126,238.55,5.6,0.0,0.0,1.0,2010-03-31 22:13:00
0.514,0.124,245.07,2.4,0.0,0.0,0.0,2007-05-12 03:38:00
1.536,0.2,241.81,6.4,0.0,0.0,19.0,2008-12-04 01:28:00
0.334,0.09,243.18,1.4,0.0,0.0,1.0,2010-04-26 00:53:00
0.214,0.0,246.88,0.8,0.0,0.0,0.0,2009-01-14 14:29:00
0.604,0.18,240.97,2.6,0.0,0.0,1.0,2009-08-16 21:41:00
0.268,0.0,243.03,1.2,0.0,0.0,0.0,2007-06-04 03:00:00
0.308,0.0,242.45,1.4,0.0,0.0,1.0,2010-08-25 07:09:00
0.254,0.114,238.85,1.2,0.0,0.0,1.0,2010-06-08 10:13:00
0.232,0.122,244.52,1.0,0.0,0.0,0.0,2009-06-28 04:35:00
0.466,0.228,242.68,2.2,0.0,0.0,1.0,2009-01-12 13:58:00
0.118,0.0,234.67,0.6,0.0,0.0,0.0,2007-07-27 11:46:00
0.324,0.224,242.38,1.6,0.0,0.0,1.0,2008-06-22 23:54:00
0.246,0.0,246.37,1.2,0.0,0.0,0.0,2009-02-09 23:50:00
0.322,0.238,241.07,1.6,0.0,0.0,1.0,2008-05-14 12:23:00
0.588,0.104,237.57,3.2,1.0,0.0,1.0,2008-01-06 08:49:00
1.374,0.186,240.52,5.8,0.0,0.0,0.0,2009-01-03 17:08:00
0.382,0.0,241.08,1.6,0.0,0.0,0.0,2010-11-07 20:55:00
1.384,0.082,242.51,5.6,0.0,2.0,18.0,2009-10-31 03:16:00
1.744,0.088,236.24,7.4,0.0,1.0,17.0,2007-07-09 06:36:00
1.972,0.324,232.15,8.6,0.0,2.0,17.0,2009-01-11 17:34:00
0.372,0.082,243.02,1.6,0.0,0.0,0.0,2008-06-11 17:51:00
0.262,0.122,241.85,1.2,0.0,0.0,1.0,2010-07-31 08:29:00
2.408,0.168,237.5,10.2,0.0,1.0,17.0,2008-01-29 09:34:00
0.33,0.046,243.47,1.4,0.0,0.0,0.0,2008-01-25 06:08:00
0.328,0.108,246.74,1.4,0.0,1.0,1.0,2009-11-19 02:32:00
0.218,0.0,242.18,1.0,0.0,0.0,0.0,2007-01-12 01:25:00
0.314,0.1,237.35,1.4,0.0,0.0,0.0,2007-04-08 16:15:00
0.468,0.048,240.13,1.8,0.0,0.0,0.0,2009-01-20 18:22:00
2.588,0.32,243.56,10.6,0.0,2.0,0.0,2006-12-23 05:47:00
2.076,0.254,239.66,8.8,0.0,0.0,18.0,2007-12-19 12:02:00
0.324,0.048,242.39,1.4,0.0,0.0,0.0,2010-02-18 02:02:00
1.628,0.146,240.96,6.8,0.0,0.0,0.0,2008-06-12 21:24:00
1.37,0.088,240.22,5.6,0.0,0.0,19.0,2008-09-30 08:58:00
0.228,0.0,241.27,1.0,0.0,0.0,1.0,2009-05-24 06:55:00
0.426,0.204,239.73,2.0,0.0,0.0,0.0,2009-08-06 12:52:00
1.304,0.046,239.47,5.4,0.0,0.0,18.0,2010-12-06 02:06:00
1.686,0.08,239.24,7.0,0.0,0.0,19.0,2010-04-20 20:21:00
1.792,0.082,235.45,7.6,0.0,0.0,17.0,2008-01-26 18:25:00
2.206,0.142,241.87,9.0,0.0,0.0,18.0,2007-08-12 15:55:00
1.48,0.096,239.33,6.2,0.0,0.0,1.0,2009-11-05 19:25:00
0.262,0.0,242.1,1.0,0.0,0.0,0.0,2008-03-13 23:56:00
1.38,0.214,238.07,5.8,0.0,2.0,18.0,2008-07-25 18:48:00
1.572,0.0,238.72,6.6,1.0,0.0,18.0,2008-10-11 13:10:00
0.082,0.0,243.05,0.2,0.0,0.0,0.0,2008-08-24 22:36:00
0.122,0.0,240.46,0.6,0.0,0.0,0.0,2007-11-09 18:02:00
0.278,0.086,236.87,1.2,0.0,1.0,0.0,2008-02-24 17:41:00
0.316,0.072,245.09,1.2,0.0,0.0,0.0,2009-01-18 07:45:00
0.236,0.0,246.76,1.0,0.0,0.0,0.0,2008-10-12 00:41:00
0.14,0.0,242.97,0.6,0.0,0.0,0.0,2009-03-08 00:00:00
1.382,0.0,242.59,5.6,0.0,0.0,18.0,2008-08-01 15:24:00
0.352,0.144,242.97,1.6,0.0,0.0,1.0,2009-02-05 01:40:00
0.646,0.0,238.97,2.6,0.0,0.0,1.0,2010-07-15 03:47:00
0.256,0.124,242.58,1.2,0.0,0.0,0.0,2010-08-14 04:00:00
1.428,0.242,237.43,6.0,0.0,1.0,17.0,2007-09-01 10:42:00
2.468,0.362,235.36,10.6,0.0,2.0,17.0,2007-10-27 10:58:00
1.354,0.556,239.9,6.0,0.0,0.0,13.0,2009-05-07 15:10:00
1.93,0.0,240.61,8.0,0.0,0.0,18.0,2009-10-09 07:34:00
0.346,0.058,250.04,1.4,0.0,0.0,0.0,2009-08-01 04:09:00
1.046,0.126,242.45,4.2,0.0,0.0,1.0,2009-04-07 22:57:00
0.628,0.176,243.33,2.6,0.0,0.0,0.0,2008-06-12 00:32:00
1.454,0.12,242.73,6.0,0.0,0.0,19.0,2008-02-23 23:18:00
0.416,0.102,241.7,1.8,0.0,0.0,0.0,2008-09-17 13:32:00
1.38,0.15,236.31,5.8,0.0,0.0,0.0,2008-03-27 20:03:00
5.48,0.224,237.93,23.2,0.0,37.0,18.0,2009-04-17 20:40:00
0.242,0.0,242.5,1.0,0.0,1.0,0.0,2007-08-03 09:50:00
1.474,0.112,243.08,6.0,1.0,1.0,1.0,2010-03-01 21:10:00
1.346,0.05,241.4,5.6,0.0,0.0,19.0,2010-05-21 01:56:00
5.262,0.0,234.12,22.6,37.0,0.0,17.0,2008-01-17 08:35:00
0.392,0.37,243.13,2.2,0.0,2.0,1.0,2009-05-31 04:58:00
0.248,0.0,244.45,1.0,0.0,0.0,1.0,2009-05-10 00:08:00
1.428,0.07,241.74,5.8,0.0,0.0,18.0,2009-01-22 10:42:00
0.31,0.084,243.04,1.2,0.0,2.0,0.0,2010-04-28 16:36:00
0.244,0.12,242.15,1.0,0.0,1.0,1.0,2008-12-05 04:12:00
0.334,0.162,247.4,1.4,0.0,1.0,1.0,2010-02-01 00:55:00
0.306,0.118,243.38,1.6,0.0,0.0,0.0,2010-06-14 04:26:00
0.288,0.046,239.97,1.2,0.0,0.0,0.0,2007-01-10 13:32:00
4.282,0.0,236.38,18.0,0.0,0.0,17.0,2008-03-20 19:49:00
4.616,0.242,235.86,19.6,37.0,0.0,17.0,2008-12-22 13:15:00
1.332,0.094,242.9,5.4,0.0,0.0,0.0,2008-11-24 05:19:00
0.32,0.22,241.69,1.6,0.0,0.0,1.0,2009-07-31 08:57:00
0.924,0.132,241.01,3.8,0.0,0.0,1.0,2009-07-22 20:21:00
3.418,0.078,233.37,14.6,37.0,0.0,17.0,2007-05-13 17:16:00
1.862,0.142,236.21,7.8,0.0,0.0,17.0,2008-03-14 07:47:00
0.314,0.112,247.77,1.2,0.0,0.0,0.0,2008-12-26 05:17:00
1.372,0.068,239.66,5.6,0.0,1.0,18.0,2010-02-22 11:25:00
3.706,0.126,243.41,15.6,1.0,26.0,18.0,2007-12-30 14:53:00
3.036,0.26,238.56,12.6,1.0,0.0,18.0,2009-11-04 21:10:00
0.204,0.0,245.58,0.8,0.0,0.0,0.0,2009-12-23 11:04:00
2.49,0.0,244.04,10.4,0.0,0.0,19.0,2009-09-28 22:19:00
1.52,0.186,237.89,6.4,1.0,0.0,18.0,2010-02-22 08:36:00
0.222,0.0,247.27,1.0,0.0,0.0,0.0,2009-09-02 04:11:00
1.262,0.0,238.58,5.2,0.0,0.0,18.0,2010-07-14 07:10:00
0.328,0.106,241.2,1.4,1.0,0.0,0.0,2010-08-17 10:59:00
1.424,0.046,236.88,6.0,0.0,0.0,17.0,2007-02-04 09:43:00
1.76,0.29,238.01,7.8,0.0,1.0,17.0,2007-08-06 14:34:00
0.604,0.076,242.67,2.4,0.0,0.0,1.0,2010-02-15 17:52:00
0.948,0.088,244.1,4.2,0.0,0.0,0.0,2009-01-29 17:07:00
0.316,0.228,240.89,1.6,0.0,1.0,1.0,2009-08-18 16:34:00
0.56,0.186,239.99,2.4,1.0,5.0,0.0,2008-07-19 13:22:00
0.252,0.0,242.35,1.0,0.0,0.0,1.0,2008-04-24 08:53:00
0.706,0.068,237.88,3.2,0.0,1.0,0.0,2008-01-29 18:38:00
0.294,0.084,244.79,1.2,0.0,2.0,0.0,2007-12-17 05:11:00
0.14,0.0,241.11,0.6,0.0,0.0,0.0,2008-08-07 12:25:00
0.3,0.112,242.17,1.2,0.0,0.0,0.0,2007-10-28 06:18:00
1.706,0.064,245.08,7.0,0.0,0.0,18.0,2009-12-03 16:13:00
0.178,0.152,240.81,0.8,0.0,0.0,0.0,2008-08-19 10:01:00
0.22,0.124,243.99,1.0,0.0,0.0,1.0,2009-07-20 18:16:00
0.346,0.084,242.46,1.4,0.0,0.0,0.0,2007-02-21 13:31:00
0.39,0.254,242.17,1.8,0.0,1.0,0.0,2007-02-24 02:03:00
0.4,0.24,244.57,1.8,0.0,2.0,0.0,2009-11-02 00:48:00
0.306,0.246,240.77,1.6,0.0,0.0,0.0,2009-08-29 00:56:00
1.758,0.202,236.22,7.4,0.0,0.0,0.0,2007-10-25 19:00:00
0.212,0.0,240.28,0.8,0.0,0.0,0.0,2008-02-26 06:27:00
1.972,0.16,240.3,8.2,0.0,0.0,18.0,2009-01-26 12:15:00
0.482,0.11,244.77,2.0,0.0,4.0,1.0,2009-03-11 14:23:00
1.416,0.0,231.69,6.0,0.0,0.0,16.0,2007-05-23 06:40:00
3.686,0.136,238.13,15.4,38.0,0.0,18.0,2009-09-26 09:54:00
3.304,0.112,244.08,13.4,40.0,0.0,0.0,2009-11-01 23:04:00
0.284,0.104,241.07,1.2,0.0,0.0,1.0,2009-04-09 00:14:00
0.252,0.0,244.38,1.0,0.0,0.0,0.0,2008-04-30 14:32:00
0.978,0.082,237.79,4.0,0.0,0.0,0.0,2010-11-21 21:50:00
3.812,0.1,236.93,16.0,0.0,2.0,17.0,2007-10-15 07:27:00
0.348,0.168,240.91,1.6,0.0,0.0,0.0,2007-04-14 12:24:00
0.588,0.184,242.75,2.4,0.0,1.0,1.0,2010-09-30 01:39:00
0.312,0.0,249.57,1.2,0.0,0.0,1.0,2010-03-01 23:34:00
0.254,0.114,238.87,1.2,0.0,0.0,1.0,2008-06-26 13:29:00
0.206,0.0,240.63,1.0,0.0,0.0,1.0,2008-06-06 06:29:00
0.214,0.086,241.84,1.0,0.0,0.0,0.0,2009-06-25 13:31:00
0.292,0.13,242.65,1.4,0.0,0.0,1.0,2009-08-30 05:07:00
2.83,0.206,240.55,11.8,0.0,0.0,0.0,2007-03-02 08:37:00
0.278,0.106,241.35,1.2,0.0,0.0,0.0,2007-01-17 05:32:00
0.23,0.144,240.13,1.0,0.0,0.0,0.0,2008-10-07 15:37:00
0.08,0.0,239.89,0.2,0.0,0.0,0.0,2008-08-25 13:14:00
1.708,0.202,238.9,7.2,0.0,0.0,18.0,2008-06-09 20:05:00
0.43,0.052,243.22,2.0,0.0,0.0,0.0,2008-02-11 00:30:00
2.926,0.106,238.73,12.2,0.0,0.0,19.0,2009-11-05 06:43:00
0.298,0.126,237.76,1.4,0.0,0.0,0.0,2007-05-14 02:40:00
0.346,0.102,241.8,1.4,0.0,0.0,0.0,2010-10-17 01:31:00
0.224,0.0,236.84,1.0,0.0,0.0,0.0,2007-05-17 00:58:00
0.406,0.0,241.67,1.8,1.0,0.0,1.0,2009-08-06 22:42:00
0.286,0.046,244.3,1.2,0.0,0.0,0.0,2008-11-26 05:24:00
0.282,0.208,237.3,1.4,0.0,1.0,0.0,2007-09-24 12:34:00
0.23,0.0,243.8,1.0,0.0,0.0,0.0,2007-03-12 15:22:00
0.444,0.194,240.83,2.0,0.0,0.0,1.0,2010-08-11 05:13:00
0.194,0.096,237.66,0.8,0.0,1.0,0.0,2007-06-07 10:12:00
0.622,0.074,243.25,2.8,0.0,0.0,1.0,2009-07-30 22:57:00
2.928,0.182,235.39,12.4,2.0,0.0,0.0,2007-07-11 20:49:00
0.244,0.084,241.85,1.0,0.0,0.0,1.0,2010-12-07 01:43:00
3.964,0.068,239.23,16.6,38.0,0.0,18.0,2007-11-17 16:04:00
4.43,0.548,237.17,18.8,38.0,0.0,1.0,2009-10-12 19:17:00
0.376,0.158,239.57,1.6,0.0,2.0,1.0,2009-07-16 08:23:00
1.72,0.0,239.92,7.0,0.0,1.0,18.0,2010-09-23 13:22:00
0.394,0.0,244.66,1.6,0.0,1.0,0.0,2009-01-26 00:37:00
1.8,0.386,238.08,7.6,0.0,1.0,0.0,2007-01-30 20:08:00
0.302,0.246,244.02,1.6,0.0,0.0,0.0,2009-12-07 15:34:00
1.662,0.198,234.41,7.2,0.0,1.0,17.0,2007-05-13 19:34:00
0.276,0.098,241.28,1.2,0.0,0.0,1.0,2009-08-30 08:36:00
0.406,0.0,243.31,1.6,0.0,0.0,1.0,2008-10-14 23:14:00
1.5,0.124,243.51,6.0,0.0,0.0,19.0,2010-11-01 10:14:00
1.2,0.236,238.49,5.0,0.0,0.0,1.0,2010-08-16 20:39:00
0.528,0.086,243.41,2.2,0.0,1.0,1.0,2010-09-06 17:25:00
0.216,0.0,240.3,0.8,0.0,0.0,0.0,2007-02-26 04:04:00
0.214,0.112,237.58,1.0,0.0,0.0,0.0,2007-07-22 03:04:00
3.582,0.0,226.27,15.8,34.0,0.0,0.0,2009-05-26 22:46:00
0.254,0.0,243.79,1.0,0.0,0.0,0.0,2010-10-25 16:50:00
0.314,0.108,240.87,1.4,0.0,1.0,1.0,2010-03-22 06:21:00
1.43,0.06,238.62,6.0,0.0,0.0,18.0,2009-12-05 08:43:00
1.41,0.056,240.09,6.0,0.0,0.0,1.0,2008-10-21 20:16:00
0.402,0.066,240.31,1.6,0.0,0.0,0.0,2009-02-19 21:19:00
0.54,0.112,240.97,2.4,0.0,0.0,1.0,2009-03-05 17:25:00
0.424,0.05,240.52,2.0,0.0,0.0,0.0,2008-01-11 09:24:00
0.378,0.106,240.81,1.6,0.0,0.0,1.0,2009-04-27 13:08:00
1.23,0.336,244.93,5.2,0.0,0.0,11.0,2010-05-13 16:22:00
1.326,0.0,234.34,5.6,0.0,0.0,0.0,2010-01-17 18:13:00
1.4,0.27,239.47,6.0,0.0,2.0,18.0,2008-07-07 16:54:00
1.81,0.178,244.15,7.4,0.0,0.0,19.0,2009-01-18 23:00:00
0.48,0.046,240.14,2.0,0.0,0.0,1.0,2010-01-05 13:23:00
1.966,0.436,234.73,8.4,1.0,0.0,17.0,2007-07-22 11:13:00
0.582,0.342,239.04,3.0,0.0,1.0,1.0,2008-07-30 15:29:00
0.33,0.06,240.35,1.4,0.0,0.0,0.0,2007-07-10 06:22:00
0.726,0.232,244.71,3.0,0.0,1.0,1.0,2010-07-03 09:28:00
1.454,0.056,242.24,6.0,0.0,0.0,19.0,2009-10-04 13:04:00
0.272,0.0,247.87,1.2,0.0,0.0,0.0,2009-01-24 02:25:00
0.31,0.088,244.46,1.2,0.0,0.0,0.0,2008-12-13 03:59:00
0.422,0.082,240.36,1.8,0.0,2.0,0.0,2008-09-28 17:48:00
1.528,0.238,245.19,6.2,0.0,1.0,19.0,2010-04-04 02:54:00
0.522,0.0,240.96,2.2,0.0,0.0,0.0,2008-03-03 22:40:00
4.306,0.174,238.48,18.6,32.0,1.0,18.0,2010-01-03 11:34:00
0.81,0.368,241.6,3.6,0.0,2.0,1.0,2009-09-14 16:18:00
1.386,0.0,242.06,5.6,0.0,0.0,19.0,2010-10-17 17:02:00
0.392,0.0,240.79,1.8,0.0,0.0,0.0,2008-04-03 11:57:00
1.604,0.084,243.8,6.6,0.0,0.0,19.0,2009-02-12 13:21:00
1.578,0.084,235.86,6.6,0.0,0.0,17.0,2009-02-10 08:36:00
2.29,0.098,239.89,9.4,0.0,2.0,19.0,2008-09-17 20:23:00
1.188,0.602,239.05,6.0,0.0,0.0,0.0,2010-12-10 11:22:00
2.206,0.214,238.13,9.2,0.0,0.0,30.0,2008-07-30 00:07:00
0.392,0.244,241.33,1.8,0.0,2.0,0.0,2007-08-04 21:33:00
1.816,0.512,240.05,7.8,0.0,1.0,18.0,2007-10-03 12:27:00
1.382,0.11,241.73,5.6,0.0,1.0,19.0,2010-03-30 12:28:00
0.334,0.118,246.7,1.4,0.0,0.0,0.0,2009-12-11 03:01:00
1.942,0.176,244.17,8.0,1.0,2.0,18.0,2008-03-24 14:38:00
1.358,0.05,243.9,5.4,0.0,0.0,19.0,2010-04-02 02:17:00
1.338,0.052,240.96,5.4,0.0,0.0,18.0,2010-05-11 14:27:00
1.514,0.14,247.66,6.0,0.0,0.0,20.0,2009-12-28 15:43:00
0.156,0.0,242.3,0.6,0.0,0.0,1.0,2009-03-10 01:37:00
0.566,0.118,240.82,2.4,0.0,2.0,0.0,2007-02-02 21:32:00
1.952,0.256,238.81,8.2,1.0,0.0,0.0,2007-07-11 17:40:00
0.266,0.066,234.75,1.2,0.0,1.0,0.0,2007-04-30 18:10:00
0.624,0.0,241.11,2.6,0.0,0.0,0.0,2008-04-11 16:00:00
1.662,0.082,240.3,6.8,0.0,0.0,18.0,2007-11-27 09:18:00
2.524,0.21,241.42,10.4,2.0,0.0,0.0,2007-08-27 23:12:00
0.642,0.094,239.16,2.6,0.0,0.0,0.0,2007-08-11 17:59:00
0.274,0.168,234.46,1.4,0.0,0.0,0.0,2007-07-18 03:35:00
1.078,0.426,240.98,4.8,0.0,0.0,12.0,2010-03-09 01:16:00
1.466,0.196,237.31,6.2,0.0,1.0,17.0,2007-09-24 08:02:00
1.418,0.06,237.42,6.0,0.0,0.0,17.0,2009-12-05 11:00:00
0.734,0.186,239.95,3.4,0.0,1.0,0.0,2010-06-13 07:51:00
3.896,0.26,231.61,16.8,36.0,1.0,0.0,2008-04-23 21:20:00
0.43,0.192,245.63,1.8,0.0,0.0,0.0,2010-02-13 00:09:00
0.242,0.136,242.84,1.0,0.0,0.0,0.0,2008-01-08 23:46:00
0.416,0.16,248.75,1.8,0.0,1.0,0.0,2009-06-01 03:40:00
0.388,0.07,243.26,1.6,0.0,0.0,0.0,2008-11-20 02:25:00
0.17,0.0,238.44,0.8,0.0,0.0,0.0,2007-07-22 15:25:00
2.904,0.106,239.65,12.2,0.0,0.0,17.0,2008-10-12 07:41:00
3.17,0.184,240.63,13.2,1.0,0.0,18.0,2008-03-22 16:44:00
1.438,0.046,243.77,5.8,0.0,0.0,0.0,2008-11-24 04:40:00
2.806,0.204,238.34,11.8,0.0,3.0,0.0,2007-08-14 22:41:00
1.482,0.0,241.41,6.2,0.0,1.0,19.0,2010-10-13 16:24:00
0.25,0.0,244.36,1.0,0.0,0.0,1.0,2010-12-03 07:01:00
0.24,0.144,233.9,1.2,0.0,1.0,0.0,2007-10-08 21:29:00
0.204,0.146,242.98,1.0,0.0,0.0,0.0,2007-08-15 22:52:00
0.384,0.066,240.62,1.6,0.0,0.0,0.0,2009-02-17 07:05:00
0.924,0.176,237.52,3.8,0.0,0.0,0.0,2007-09-15 21:18:00
1.258,0.194,231.9,5.4,0.0,0.0,17.0,2007-08-08 01:13:00
0.386,0.102,244.11,1.6,0.0,0.0,1.0,2009-11-30 23:45:00
1.594,0.19,236.89,6.8,0.0,1.0,18.0,2008-06-26 21:22:00
0.296,0.064,245.79,1.2,0.0,0.0,1.0,2010-10-01 04:42:00
0.654,0.098,242.76,2.6,0.0,2.0,0.0,2009-05-20 17:12:00
0.23,0.0,241.48,1.0,0.0,0.0,0.0,2008-02-04 05:21:00
2.378,0.09,240.8,9.8,0.0,0.0,18.0,2009-01-12 07:44:00
0.34,0.058,235.97,1.4,0.0,0.0,0.0,2007-05-26 17:27:00
1.812,0.222,233.04,7.8,0.0,0.0,17.0,2007-05-13 19:05:00
1.422,0.0,246.1,5.8,0.0,0.0,19.0,2009-12-26 03:01:00
0.714,0.332,242.97,3.2,0.0,1.0,0.0,2008-11-19 12:23:00
0.718,0.0,241.19,3.0,0.0,0.0,0.0,2008-11-11 00:38:00
0.148,0.0,241.56,0.6,0.0,0.0,1.0,2009-07-22 11:41:00
0.224,0.108,241.4,1.0,0.0,2.0,1.0,2009-10-09 05:34:00
0.502,0.226,245.06,2.2,0.0,1.0,0.0,2008-01-22 00:25:00
1.058,0.21,239.4,4.4,0.0,1.0,12.0,2008-07-24 12:55:00
0.18,0.152,240.54,0.8,0.0,0.0,0.0,2008-08-13 23:58:00
0.296,0.24,239.13,1.6,0.0,1.0,0.0,2007-04-09 09:25:00
0.316,0.26,244.54,1.6,0.0,2.0,1.0,2009-07-29 21:24:00
0.174,0.146,238.62,0.8,0.0,0.0,1.0,2008-07-08 06:16:00
